review_date,review_text,review_rate,review_hotel,review_source
2024-01-16,,5,豪景大酒店,Google
2024-01-16,,2,豪景大酒店,Google
2024-01-16,我喜歡它，因為它便宜，去台灣旅遊的成本大大降低了。,4,豪景大酒店,Google
2024-01-09,價錢適中，唔贵，超值，有機會會再來，床比較硬，如軟些較好。,4,豪景大酒店,Google
2024-01-09,,4,豪景大酒店,Google
2024-01-09,,3,豪景大酒店,Google
2024-01-09,這很好，但也不好！,3,豪景大酒店,Google
2024-01-02,,2,豪景大酒店,Google
2024-01-02,,4,豪景大酒店,Google
2023-12-26,,3,豪景大酒店,Google
2023-12-26,我住的是316號房間，房間窗口很小，那一層樓味道很重也很臭包括房間的味道也很臭,3,豪景大酒店,Google
2023-12-24,112.12.07（四）畢旅第二天住這，個人覺得還可以，就是插座有點少,4,豪景大酒店,Google
2023-12-24,真是太好了。,5,豪景大酒店,Google
2023-12-24,715房間我們一進去就馬上聞到很臭的味道，然後開始頭暈眼睛發紅，檯燈後面都是毛整頭上都是灰塵，鏡子地下很多灰塵還要牙線，還有718房檯燈地板也都灰塵 窗戶會灌風，請改進,1,豪景大酒店,Google
2023-12-24,,5,豪景大酒店,Google
2023-12-24,,1,豪景大酒店,Google
2023-12-24,很乾淨舒適，服務人員友善親切。,5,豪景大酒店,Google
2023-12-24,"交通便利,鄰近西門町及萬華,購物逛街相當便利,新翼比較乾淨,舊翼較殘舊,服務人員整體有禮貌,但欠缺靈活性",3.7,豪景大酒店,Google
2023-12-24,,5,豪景大酒店,Google
2023-12-24,,3,豪景大酒店,Google
2023-12-24,,3,豪景大酒店,Google
2023-12-24,有點窄，還有霉味，不過性價比高。,4,豪景大酒店,Google
2023-12-24,,3,豪景大酒店,Google
2023-12-24,門口服務人員親切，櫃檯服務人員專業，早餐環境不錯，該有的都有，補餐速度快，咖啡好喝，去西門町商圈地點適中。,5,豪景大酒店,Google
2023-12-24,還不錯的酒店 大廳挺氣派的 房間也不錯 就是酒店位置要走一段路 推推,5,豪景大酒店,Google
2023-11-24,,1,豪景大酒店,Google
2023-11-24,CP值超高，以西門町的飯店來說，房間算大的，設備也不錯，有免治馬桶，只是稍微舊了一點但不影響，下次還會有再入住,5,豪景大酒店,Google
2023-11-24,飯店位置位於西門町附近非常的方便，有少數停車位，飯店的設施老舊，服務人員親切，若不考慮設備新舊的話以價位來看基本上還算可接受。,3,豪景大酒店,Google
2023-11-24,,2,豪景大酒店,Google
2023-11-24,,1,豪景大酒店,Google
2023-11-24,雖然是家老飯店.但房間跟價位相比算很划算.服務很好.早餐餐點也算不錯.是家值得推薦住宿的好地方。,5,豪景大酒店,Google
2023-11-24,,4,豪景大酒店,Google
2023-11-24,房間有點老舊，其他都不錯，唯一的不好的就是wifi真的時好時壞，一會兒斷一下一會兒斷一下，我都被迫用其他房間的wifi才能勉強上一下網。,4,豪景大酒店,Google
2023-11-24,也就那樣吧！去住的考慮一下,1,豪景大酒店,Google
2023-11-24,,5,豪景大酒店,Google
2023-11-24,,1,豪景大酒店,Google
2023-11-24,很棒 服務很到位,5,豪景大酒店,Google
2023-11-24,,4,豪景大酒店,Google
2023-10-25,,4,豪景大酒店,Google
2023-10-25,,4,豪景大酒店,Google
2023-10-25,離西門町很近，走路就可以到了，吃東西還蠻方便的，房間鬧中取靜，服務人員態度不錯，下次有機會希望還入住。,5,豪景大酒店,Google
2023-10-25,廁所熱水真的很久才會有熱，冷熱水轉換速度很慢，浴缸積水很嚴重水幾乎不會消，房間清潔度需要在加強，不是很乾淨，覺得星級飯店這樣的設施及清潔度沒有達到應有的水準，這次入住感覺很失望。,3,豪景大酒店,Google
2023-10-25,,4,豪景大酒店,Google
2023-10-25,房間光線昏暗， 裝修太舊了,3,豪景大酒店,Google
2023-10-25,,1,豪景大酒店,Google
2023-10-25,價位可以，房間的床軟硬適中很棒，廁所馬桶沖水很大聲，冷氣非常的冷,1,豪景大酒店,Google
2023-10-25,專業的酒店旅館，專業的服務態度，有内函的店内陳設，特別強調豪華景色的12樓自助早餐，真不錯,4,豪景大酒店,Google
2023-10-25,設備有些年紀，清潔度還不錯！,3,豪景大酒店,Google
2023-10-25,這次第二次入住，交通方便，CP值高，房間依然復古，接待人員服務態度非常好，早餐餐廳的視野非常遼闊，值得再去,4,豪景大酒店,Google
2023-09-25,,4,豪景大酒店,Google
2023-09-25,飯店雖然是有點年代，入住環境還是讓人感覺是舒適不吵雜，如欲步行到附近西門町徒步區約10分鐘路程，早餐用餐視野不錯。,4.1,豪景大酒店,Google
2023-09-25,房間舒適且沒有菸味，CP值很高,4.6,豪景大酒店,Google
2023-09-25,雖然看起來是一間頗有歷史的飯店，但環境都保持的很好，房間看起來也有翻修過，只不過有些地方還是看得出來歲月的痕跡，廁所格局也充滿年代感😂，不過基本上的整潔還是不錯，床也很好睡，預算2千左右算ok，也看到不少外國旅客住這裡，如果房間老舊的地方能再翻新的話一定會更棒👍,3.7,豪景大酒店,Google
2023-09-25,雖然看起來是一間頗有歷史的飯店，但環境都保持的很好，從窗戶看出去的景色也很棒，房間看起來也有翻修過，不過有些地方還是看得出來歲月的痕跡，廁所格局也充滿年代感😂，不過基本上的整潔還是很好，床也很好睡，預算2千左右算ok，也看到不少外國旅客住這裡，如果房間老舊的地方能再翻新的話一定會更棒👍,4,豪景大酒店,Google
2023-09-25,,3,豪景大酒店,Google
2023-09-25,今日因突然的事故不能前往住宿，但客房業務 林O君 小姐細心協助退房業務，十分感激！ 下次一定會再訂該飯店！,5,豪景大酒店,Google
2023-09-25,,3,豪景大酒店,Google
2023-09-25,因為工作和友人入住，但😅不會想再住下一次，地點雖然好，但禮拜四一晚2800…一進大廳…霉味，進電梯…霉味x2…以此類推 房間老舊斑駁…地毯式的地板灰灰的，唯一可以滿意的大概是…水壓還可以，就這樣,2,豪景大酒店,Google
2023-09-25,"這次住的飯店還不錯，但貴飯店4樓的健身房,商務中心跟棋藝室都沒有標示哪個方向，這次來有點糟糕",5,豪景大酒店,Google
2023-09-25,設備老舊，灰塵超多，懷疑沒有認真打掃過，害我過敏用了一整包衛生紙！,2,豪景大酒店,Google
2023-09-25,櫃檯接待人員服務不錯！有為酒店加分,4,豪景大酒店,Google
2023-08-26,住三人房房間不大浴室也普通算蠻乾淨的地點很好直走就是西門町了房間光線充足空調系統不行，有一股會讓人過敏的味道，這個也不曉得要怎麼辦了，有過敏的人要慎重考慮一下，不會過敏的是OK，停車位有限，早來早停，晚來去找付費停車場。,3,豪景大酒店,Google
2023-08-26,地方方便，但衛生情況一般，￼服務態度良好會主動聯絡的士司機，￼這次旅行的體驗令我和朋友都很開心，￼希望衛生環境可以有待改善￼,4,豪景大酒店,Google
2023-08-26,,5,豪景大酒店,Google
2023-08-26,污污糟糟咁 價錢貴 性價比低 4星酒店不果如此 。,1,豪景大酒店,Google
2023-08-26,地點位於西門町 外觀雖然看起來普通 但房間非常舒服 員工也都很好,5,豪景大酒店,Google
2023-08-26,,5,豪景大酒店,Google
2023-08-26,整體感覺還真不錯，馬桶是自動化等等；特別服務員超贊（可忘了他的名字），唯一不足，就是洗澡那個系統，要開一些的時間才會有熱水；,5,豪景大酒店,Google
2023-08-26,,4,豪景大酒店,Google
2023-08-26,符合價位！浴缸跟浴室門建議可以換新的！,4,豪景大酒店,Google
2023-08-26,整體來說是不錯的只是地點遠了一點點 離西門高十多分鐘但也是可以接受的距離房間舊了一點點但是有枝裝水供應而且還有健身室 健身室還可以,4,豪景大酒店,Google
2023-08-26,雖然旅館比較老了，我們是住四人房，房間內還算空間寬敞，只是廁所真的蠻小的，不過還有浴缸，水量也蠻大的，要泡澡很方便，停車位不多，早到早停，出去之後回來也能詢問櫃檯人員，除了地下室平面幾個車位，還有機械式車位，櫃檯人員會引導 離西門町真的有夠近，飯店大門出來往右轉直走幾分鐘就可以看到峨眉停車場，非常快喔！ 只是早餐就蠻簡單的，幾道熱菜，清粥小菜，生菜沙拉，水果，素食幾道菜就沒有了，味道也是非常清淡喔~~,5,豪景大酒店,Google
2023-08-26,離西門町很近 價格便宜 唯一缺點設備老舊,4,豪景大酒店,Google
2023-07-27,,4,豪景大酒店,Google
2023-07-27,,3,豪景大酒店,Google
2023-07-27,無敵超讚的早餐美景,4,豪景大酒店,Google
2023-07-27,早餐有無敵的視野 超讚 只是四星級飯店的餐點 有點遜色,4,豪景大酒店,Google
2023-07-27,房間有點小 但距離西門町挺方便還不錯,3,豪景大酒店,Google
2023-07-27,非常滿意隔音超好，而且房間乾淨,5,豪景大酒店,Google
2023-07-27,,4,豪景大酒店,Google
