review_date,review_text,review_rate,review_hotel,review_source
2024-01-15,服務態度優良食物還好,10,台北寒舍喜來登大飯店,Booking.com
2024-01-15,自助餐水准高，床铺舒服，地理位置绝佳面临马路一侧，玻璃隔音稍弱,10,台北寒舍喜來登大飯店,Booking.com
2023-12-16,地點10分方便，地鐵站就在門口，的士也很多，而且房間整潔，沐浴用品更換頻繁，酒店的附屬設施，例如三溫暖、健身室、親子遊樂設施也很好，不過後者需要另外加錢。。暫時未想到什麼不滿意的地方,10,台北寒舍喜來登大飯店,Booking.com
2023-12-16,位置方便，服務親切！價格,10,台北寒舍喜來登大飯店,Booking.com
2023-12-16,餐點很好吃,10,台北寒舍喜來登大飯店,Booking.com
2023-10-23,發生了三個大人瞓一張😡床訂房時，已經講明是三個成年人，但酒店及Booking.com都是這樣安排給我，令我們非常不滿意￼！平時訂房都不會有這個不愉快的經歷￼😡本人感到10分失望😡😡￼,10,台北寒舍喜來登大飯店,Booking.com
2023-10-23,好感The service so bad,10,台北寒舍喜來登大飯店,Booking.com
2023-08-10,早餐有多種選擇還不錯，櫃檯和餐廳人員服務態度很好一進房看見浴室有清潔用品忘記收走，拿出去客房外，遇到的飯店工作人員要我自己拿去遠處的清潔車上放...浴缸周圍有發霉痕跡，免治馬桶座故障無法使用,10,台北寒舍喜來登大飯店,Booking.com
2023-08-10,早餐豐富，員工服務勤快、友善酒店有些舊了,10,台北寒舍喜來登大飯店,Booking.com
2023-06-24,"房間和浴室都很寬敞,床也很好睡,早餐的選擇性多,離捷運站近,飯店附有停車場,開車前來也很方便",10,台北寒舍喜來登大飯店,Booking.com
2023-06-24,ㄎㄨㄥ,10,台北寒舍喜來登大飯店,Booking.com
2023-06-24,台南地區最大氣，設施最完善的旅館。特別成大操場就在對面，散步運動沒有距離！,10,台北寒舍喜來登大飯店,Booking.com
2023-05-11,沒有排隊等待Check in 太久而且感覺很不好，每個接待員似乎很忙，看起來有些瞧不太上眼，覺得不受尊重，印象很不好，安妮服務的還不錯！,10,台北寒舍喜來登大飯店,Booking.com
2023-05-11,人員服務客房安排,10,台北寒舍喜來登大飯店,Booking.com
2023-05-11,人員服務客房安排,10,台北寒舍喜來登大飯店,Booking.com
2023-04-03,設備完善無,10,台北寒舍喜來登大飯店,Booking.com
