review_date,review_text,review_rate,review_hotel,review_source
None,浴室湯屋很日式浴巾上有黑點 插座有點少,10,北投水美溫泉會館,Booking.com
None,餐廳服務好床組裝潢太老舊，隔音不太好，早餐普普不算豐盛，房間備品太粗糙不優，大床是以二張小床合併，所以床中間橫著硬條區塊，這感覺就是睡單人床，以平日5000多元的價格來說cp值不好,10,北投水美溫泉會館,Booking.com
None,"房間比想像大
溫泉很好設施有點舊",10,北投水美溫泉會館,Booking.com
None,房間溫泉空間寬敞舒適，泡湯非常舒服！浴室置物空間太少，建議可以放置衣架,10,北投水美溫泉會館,Booking.com
None,"房間寬敞舒適，設施齊全！Shampoo, body wash, body lotion 都好好用。但如果有conditioner會更好",10,北投水美溫泉會館,Booking.com
2024-01-10,服務 設施沒有,10,北投水美溫泉會館,Booking.com
2024-01-10,自助早餐超級讚,10,北投水美溫泉會館,Booking.com
2024-01-10,住起來很舒服無,10,北投水美溫泉會館,Booking.com
2023-12-30,房間內有溫泉廁所內的詬似乎都沒清理。,10,北投水美溫泉會館,Booking.com
2023-12-30,酒店位置很近捷運站，附近很多食店，好方便！酒店溫泉很大，提供多個溫泉池！今次訂了一間三人房及四人房！三人房之加床，只是將本身嘅梳化加床墊，不是真正加一張床，四人房是榻榻米型式，跟三人房加床的床墊是一樣，床墊非常薄，根本上同直接瞓地下無分別，勁硬，瞓醒腰酸背疼！,10,北投水美溫泉會館,Booking.com
2023-12-30,員工非常好，很有禮貌沒有什麼不喜歡,10,北投水美溫泉會館,Booking.com
2023-12-30,"房間很舒適、床很好睡
地理位置方便
服務人員都相當友善客氣可能因為房間比較大，覺得電視比例偏小
早餐普通，比較不合胃口
房間隔音稍微差一點，但進到深夜周遭都很安靜所以沒受到什麼影響",10,北投水美溫泉會館,Booking.com
2023-12-20,一人份定食，可以考慮加入酒家菜套餐。期待呀！,10,北投水美溫泉會館,Booking.com
2023-12-20,"榻榻米躺椅（沙發？）的部份很別緻，房間內的浴池也很大+舒適，遇到的服務人員從櫃檯到餐廳的部份都很親切，說明也很清楚。吹風機……
房間的馬桶有點小漏水，需要自行調整一下水箱才會儲水並順利沖水，整體不妨礙使用但希望能保養一下",10,北投水美溫泉會館,Booking.com
2023-12-20,地點很好隔音較差,10,北投水美溫泉會館,Booking.com
2023-12-11,"房間寬敞，乾淨，還有準備小點心及飲品，非常窩心。
溫泉也非常舒適，泡澡池很大。
體驗非常棒，如果還有來到這邊會再入住。早餐美味好吃但是選擇不多。
當天用餐時詢問為何養樂多沒有補充，得到的答覆是沒有就沒有了。建議當日如果養樂多沒有庫存也應該要拿其他飲品代替。",10,北投水美溫泉會館,Booking.com
2023-12-11,"服務及時一切都太好了, 沒有哪裡不好",10,北投水美溫泉會館,Booking.com
2023-12-05,位置很好，近車站和公園。前台有一位帶眼鏡的男職員很不禮貌（職員都没有名牌），入住登記和退房都見到他，他對所有客人的態度都十分不友善。還有酒店没有護髮素供應。,10,北投水美溫泉會館,Booking.com
2023-12-05,早餐不錯；房內有溫泉浸浴，很舒適；房內有小吃和飲料隔壁房間浴室放水聲音很大，隔音不夠好,10,北投水美溫泉會館,Booking.com
2023-12-05,"房間內的湯池很大很舒適 
地理位置很好
旁邊有很多店家設備偏老舊 沒有usb 充電孔
插座也偏少 冷氣運轉聲較大",10,北投水美溫泉會館,Booking.com
2023-12-05,房間寬敞舒適，提供兩張單人床的房型，房間浴缸泡澡很舒服無,10,北投水美溫泉會館,Booking.com
2023-12-05,溫泉很讚,10,北投水美溫泉會館,Booking.com
2023-12-05,地点很优势，走去捷运也很靠近。房间的装饰有点久，枕头也比较硬，冷气不大够冷,10,北投水美溫泉會館,Booking.com
2023-12-05,很大的浴室，泡溫泉很舒服有些設備有點舊了，看的出有年代,10,北投水美溫泉會館,Booking.com
2023-12-05,櫃檯職員及餐廳員工非常親切有禮，地點亦非常便利沒有,10,北投水美溫泉會館,Booking.com
