review_date,review_text,review_rate,review_hotel,review_source
2024-01-07,"房間整潔，設計感十足1. 半夜會聽到門與門鎖撞擊聲
以為是有人嘗試開我們的房間門
後來發現門沒辦法完全貼合門框並且會撞擊門鎖
這個讓我女朋友非常沒有安全感
這部分需要貴公司再處理
2. 電話壞掉
不能打還會突然響起
很嚇人
3. 還有一樓服務人員問題
我們車已經停在大門前下行李
但只看到服務人員們站在櫃檯前沒有想要上前協助的意思
等到我們走到一樓櫃檯前才幫我們把行李拿上去
這個部分非常重要
這讓我們消費者的觀感非常的差
五星級飯店的員工訓練不應該只有如此
一樣希望貴公司能夠加強改善",10,台北W飯店,Booking.com
2024-01-07,舒适度、热情度不减当年！是早餐31楼的，食物及出品都未能与W酒店品牌匹配！,10,台北W飯店,Booking.com
2024-01-07,地理位置无敌，酒店设计感很足，看101的房间非常棒,10,台北W飯店,Booking.com
2024-01-07,非常棒,10,台北W飯店,Booking.com
2023-12-08,"服務員態度很好房間裡面沒有衛生紙，廁所才有
廁所裡面有電話，卻沒有垃圾桶
吹風機不夠高級喔喔
早餐buffet的取餐動線有點奇怪，許多飲品菜餚的名稱標示不夠清楚",10,台北W飯店,Booking.com
2023-12-08,高樓層夜景很美Check in 櫃檯 服務態度不佳 枕頭太軟,10,台北W飯店,Booking.com
2023-12-08,床 牙刷,10,台北W飯店,Booking.com
2023-11-16,早餐很豐盛，房間整潔舒適無,10,台北W飯店,Booking.com
2023-11-16,地利之便，交通方便，購物方便,10,台北W飯店,Booking.com
2023-11-16,環境地理位置好 房間乾淨早餐令人失望 東西少,10,台北W飯店,Booking.com
2023-10-25,訂房說是高樓層，到了卻只有13樓有點失望,10,台北W飯店,Booking.com
2023-10-25,离商场近，美食又多，按摩又爽，你还在等什么？定它！,10,台北W飯店,Booking.com
2023-10-25,游泳池￼跟地點很好￼而且好停車沒有,10,台北W飯店,Booking.com
2023-10-15,"國際旅客相當多，有一種身在國外的感覺，飯店的室內停車位相當充足，而且標示清楚。
早餐的話因為是連假關係，幾乎都是滿座，別於其他飯店的是有提供冰品，至於床的舒適度非常好，雖然床偏軟，但睡起來完全不會無不適。室外泳池與吸菸區接近，容易吸入二手菸。",10,台北W飯店,Booking.com
2023-10-15,服務態度辦入住沒人指引動線，亂排隊,10,台北W飯店,Booking.com
2023-09-25,非常感謝飯店貼心的準備超級美味的生日蛋糕，讓我們度過一個美好的假期，優質的服務讓人印象深刻，非常感謝您們！,10,台北W飯店,Booking.com
2023-09-11,ㄘㄜ,10,台北W飯店,Booking.com
2023-09-11,"旅館很方便 特別在颱風天 還可以四處逛
職員都親切大方 樂意提供協助某天我們吃了杯麵放在房間 沒想到清潔的沒有洗",10,台北W飯店,Booking.com
2023-09-11,"I like the location near the big mall and MRT.我在房間遇到不合理的事情，櫃檯人員提供的處理方案不符合五星級飯店的價值．
（凌晨2點我的床頭電話忽然無預警的打開擴音鍵，逼得我必須下床繞到床的另一頭去關掉擴音鍵，事後我覺得心裡發毛睡不好）
結果飯店人員解釋因為室內電話的主機板壞掉了，事後只補償我餐費，
讓我不會想再回去Ｗ HOTEL消費住宿了．
I encountered something unreasonable in the room, and the solution provided by the counter staff was not in line with the value of a five-star hotel.
(At 2 o'clock in the morning, my bedside phone suddenly turned on the PA button without touched, forcing me to get out of bed and go to the other side of the bed to turn off the PA button. Afterwards, I felt that I couldn't sleep well)
As a result, the hotel staff explained that the main board of the in-room phone was broken and they would only compensate me for the meal.
It makes me not want to go back to W HOTEL for accommodation.",10,台北W飯店,Booking.com
