review_date,review_text,review_rate,review_hotel,review_source
2024-01-04,位置和餐飲不錯或許是跨年期間，來往人潮很多，又因為有開放外客，所以就算飯店內餐廳很多也無法讓住宿的客人有機會訂餐…,10,台北晶華酒店,Booking.com
2024-01-04,房間乾淨，但略顯陳舊,10,台北晶華酒店,Booking.com
2024-01-04,"入住多年，一直支持品牌的認真，一直不斷進步、維持1.反應入住浴缸排水不佳多次仍無法及時處理，影響入住心情,及住宿過程不便
2.跨年晚會分秒必爭，入住價格也比平日高很多，確危機處理能力不佳。
3.下午4：44電話反應，因跨年外出用餐（之前享用泡湯就發現排水不佳，需等近半小時才排水完成）,用餐結束後發現有進來處理，但也沒主動再關心（甚至到結帳，櫃檯竟然只關心入住中，是否有其他飲料180元消費，也完全沒紀錄主動關心),當天處理完，有比較快，但變要等約15-20分鐘，排水系統能力較差
4.入住排水不佳外，浴缸把手甚至沒清潔乾淨。泡湯如放滿水，髒污會流出來。再退房時再次反應，連休假期飯店費用入住是一般高很多，退房反應也僅告知會記錄反應。但住宿客戶是一點一點時間被浪費，高品質高服務在這樣價格沒獲得尊重
5.房內窗戶髒沒清潔，明顯清潔後垃圾桶底部都溼，噁心到不行",10,台北晶華酒店,Booking.com
2024-01-04,離開時已經表示想要請員工幫忙叫計程車到北車，但是在門外服務的員工一直用很強硬態度表示捷運站跟北車都很近，走路就會到，我跟朋友都知道捷運站還算近，但因為行李真的過重想要搭到台北車站，但是該員工還是用十分強硬的態度，一直想要說服我，後來我跟朋友不太開心了，才馬上說，不然要幫我們叫也可以😡後來我們很氣直接離開，聽他說服我的時間我都已經到北車了，原本住宿體驗很好，但因為這個員工把我的好心情都毀了，員工一直強調很近，但是走路其實也要8分鐘才到，加上行李袋大概有6公斤重，女生一直掛在肩膀上真的會被壓垮，後來勉強走到車站覺得整個肩膀都很不舒服,10,台北晶華酒店,Booking.com
2023-12-24,"很可惜遊戲室沒有開
如果有開。媽媽可以更輕鬆去逛名牌😂",10,台北晶華酒店,Booking.com
2023-12-24,服務人員的細心,10,台北晶華酒店,Booking.com
2023-11-19,乾淨、寬敞明亮暫無,10,台北晶華酒店,Booking.com
2023-11-19,房間整體舒適度很棒～很細節床高了些 浴袍只有一種尺寸不方便 嬌小的人顯得太大，老婆被絆到摔下床撞到臉好險桌子稍早有往前移動一些要不然不堪設想。退房後寄放行李 回來騎著車到飯店 戴著安全帽忘了拿下 要進入飯店被喝止 三次 叫我等讓其他客人先走 再次說不能戴安全帽進去 理解 我拿下準備進去又被大聲說外送員不得入內 什麼鬼～我是這樣被污辱的嗎我也是客人好嗎 也不問清楚就狗眼看人低？台北我們有行程騎車方便又怎麼了 只有開車才是客人 騎車是低等的？,10,台北晶華酒店,Booking.com
2023-11-19,早餐讚! 不過人太多...沒有,10,台北晶華酒店,Booking.com
2023-10-19,"三溫暖很推薦
早餐種類很多也很好吃 歐姆蛋很好吃一晚不太便宜但飲料卻要另外收費 只有礦泉水免費
沐蘭套房內電視 躺在床上時無法觀看",10,台北晶華酒店,Booking.com
2023-10-19,親切自然熟練有溫度的服務人員老舊 隔音差 有水錘噪音,10,台北晶華酒店,Booking.com
2023-10-19,"房間舒適寬敞
浴室乾淨又大
整體很舒服
SPA很棒
nespresso加分
員工素質優良",10,台北晶華酒店,Booking.com
2023-10-19,白天都在外面活動，但感覺很舒適。,10,台北晶華酒店,Booking.com
2023-10-01,很棒沒有,10,台北晶華酒店,Booking.com
2023-10-01,"18樓樓層環境舒適、專業用心的貼心服務1.提供盥洗用具較少，游泳、健身房完後，房內只有一小罐，只能RS協助。
2.付費吃早餐，被安排走道入口一直撞，反應後告知有位再安排，但至吃完都沒協助換位，感受不佳",10,台北晶華酒店,Booking.com
2023-10-01,"房務人員非常體貼
看到懷孕的我
主動提出要給予孕婦枕
雖然被前一位孕婦用走（我自己也有帶）但還是覺得很貼心
對晶華的服務感到滿意
睡的很好、床很舒服",10,台北晶華酒店,Booking.com
2023-09-24,我非常喜歡早餐！我是為了想吃早餐去住宿的,10,台北晶華酒店,Booking.com
2023-09-24,早餐還可以，服務生服務很棒,10,台北晶華酒店,Booking.com
2023-09-24,街景很美房間的冷氣一直卡卡卡聲響，半夜都沒辦法睡覺，,10,台北晶華酒店,Booking.com
2023-08-31,健身房￼護理師不專業￼,10,台北晶華酒店,Booking.com
2023-08-31,"早餐多樣又美味
房間很乾淨
非常滿意",10,台北晶華酒店,Booking.com
2023-08-31,高低枱階 須要警示標語（提醒）或 加添醒目的顏色 示意,10,台北晶華酒店,Booking.com
2023-08-31,全部都超滿意！沒有,10,台北晶華酒店,Booking.com
2023-08-19,"從下午茶到隔天的早餐，餐點表現真的很優秀。
服務人員也是很到位。幾乎沒有不喜歡。",10,台北晶華酒店,Booking.com
2023-08-19,服務與設備都無話可說~相當可圈可點。餐點更是完美。待在沒有12歲以下孩童的地方，真的可以好好放鬆。第二天的夜床服務有點像是沒有完成。,10,台北晶華酒店,Booking.com
2023-08-08,房間格局好馬桶水壓較小,10,台北晶華酒店,Booking.com
2023-07-31,服務很好￼,10,台北晶華酒店,Booking.com
2023-07-16,服務態度飯店太吵，設備老舊，人員雜亂無序，房客和用餐的客人沒有分別，早餐時間太短了，,10,台北晶華酒店,Booking.com
2023-07-07,服務人員的態度很好￼無￼,10,台北晶華酒店,Booking.com
2023-07-07,舒適乾淨，游泳池與星光電影院很棒，客房餐點的麻辣牛肉麵好好吃👍第三方單位訂房無法累積洲際飯店會員有點可惜,10,台北晶華酒店,Booking.com
2023-07-07,舒適 高級 地點好,10,台北晶華酒店,Booking.com
2023-07-07,服務人員都很親切、房間大小很滿意、早餐好吃、頂樓的游泳池空間很舒適（躺在躺椅吹風很愜意）床偏硬、枕頭太軟,10,台北晶華酒店,Booking.com
2023-06-22,Cp too low,10,台北晶華酒店,Booking.com
2023-06-22,"1.房間內設備充分而且實用，例如咖啡機與mini bar的冰箱,2.飯店服務人員服務週到,3.有免費幫我提升房型,4.床很好睡，睡得很安穩,5.訪客可以自己搭電梯到我住宿樓層，很方便，不需要我跑出來接，幫他們在電梯刷什麼感應卡浴室洗臉台的排水口控制，設計上有小問題，沒辦法把控制拉把拉到底（拉到快要最高時剛好會被鏡子抵住），所以排水口不太能緊密關上",10,台北晶華酒店,Booking.com
2023-06-06,早餐超級豐盛,10,台北晶華酒店,Booking.com
2023-06-06,這次住高樓層，視野很好，床也很舒服。,10,台北晶華酒店,Booking.com
2023-06-06,大班廊的特殊性讓我記憶深刻，不愧是傳說的晶華酒店。對早餐有期待，沒想到選擇在大班廊吃早餐是期待幻滅，選擇減少很多沒關係，但是管家？還是服務人員訓練欠缺，人力短缺嗎？煎蛋檯沒看到人，浪費時間等廚師來處理，服務人員提供資訊也太少，我非常後悔沒有去柏麗廳，寧可被吵也不會被忽略。,10,台北晶華酒店,Booking.com
2023-05-19,沙拉區很不錯蛋白質選擇不多,10,台北晶華酒店,Booking.com
2023-05-19,服務很棒，房間大,10,台北晶華酒店,Booking.com
2023-05-01,已經有在訂房時說明，希望提供兩小房，也有收到回覆說會安排，但進房間後還是一大床....想說已經是全台北這麼棒的酒店，但還是有一些地方會有這樣的缺失，小小失望....,10,台北晶華酒店,Booking.com
2023-05-01,枕頭雖有提供兩個，仍舊是偏軟,10,台北晶華酒店,Booking.com
2023-05-01,"位置
早餐",10,台北晶華酒店,Booking.com
2023-05-01,裝潢漂亮、房間乾淨、床很好睡、有迎賓水果、游泳池很大很漂亮感覺價錢跟體驗不成正比，可能我跟姐姐看起來很小朋友，員工都不太理我們，有種不是5星級飯店的感覺,10,台北晶華酒店,Booking.com
2023-04-14,早餐選擇很多，床好大好舒服，地點非常好，cp值很高,10,台北晶華酒店,Booking.com
2023-04-14,當日櫃檯有位男生專人服務良好，如遇上房間問題也盡快解決。浴缸邊緣的毛髮沒有打掃乾淨、各項餐廳樓層標示不清，房間內沒有相關餐廳的點菜本簡介。,10,台北晶華酒店,Booking.com
2023-04-06,房間空間大小舒適床偏硬,10,台北晶華酒店,Booking.com
2023-04-06,房間空間很大，地板很乾淨，備品很好用，雙人房內的礦泉水有六瓶，房間外走廊上點著香氛蠟燭，整間房間都香香的，早餐豐富好吃。枕頭太軟感覺沒有支撐，頭會陷下去。,10,台北晶華酒店,Booking.com
2023-04-06,床軟硬適中，好睡電視節目太少,10,台北晶華酒店,Booking.com
2023-04-06,房間很大，地點很不錯,10,台北晶華酒店,Booking.com
2023-04-06,"豐盛健康養生的美味早餐
選擇多樣性,乾淨衛生環境",10,台北晶華酒店,Booking.com
2023-04-06,地理位置很好，停車場好停車，房間很大吹風機有點弱,10,台北晶華酒店,Booking.com
2023-03-23,早餐很豐盛枕頭太軟不好睡,10,台北晶華酒店,Booking.com
