review_date,review_text,review_rate,review_hotel,review_source
2024-01-11,整體入住體驗還不錯房間可能鄰近電梯，晚上會聽到機械震動聲音,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2024-01-11,溫泉還可以性價比很低,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2024-01-11,服務親切 品質好沒有窗外,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2024-01-11,"服務專業到位
「千尋」服務人員，妳真的很認真
謝謝給予我們小姪女抓周美好的回憶",10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2024-01-11,饭店地点离捷运很好近，交通便利，饭店人员服务很亲切温泉水彷佛浓度不够,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-12-06,早餐很棒,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-12-06,質感價格,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-12-06,"服務親切、環境整潔
早餐豐盛好吃稍嫌美中不足是房間沒有窗戶",10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-12-06,打掃的很乾淨，服務也讓人很喜歡，房間住起來很舒服也很放鬆 感覺到處處有驚喜。,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-12-06,早餐&泡湯品質房價,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-10-14,床很舒服。溫泉浴缸很好泡。空調很不冷，泡完溫泉會熱到冒汗。,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-10-14,滿覺在日本旅遊，早餐多樣滿足感超棒，住宿舒適，泡湯放鬆好舒爽,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-09-14,早餐不錯多樣選擇,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-09-14,地點非常方便且距離捷運站近建議加強公眾浴池的清潔,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-09-14,晚餐不如預期,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-09-14,服務和整潔度非常好無,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-08-20,"餐點很棒, 服務很貼心不是制式化的感覺, 整體環境很有在日本度假的感覺~ 如果不是價格問題真的很想常常回訪XD硬要說的話價錢真的不低XD 但整體的體驗真的很棒",10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-08-20,無敵山景的溫泉很療癒，溫馨親切的服務好放鬆，晚餐的食材料理有心意， 日式早餐超乎預期的美味,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-08-20,早餐超好吃，非常家庭友善，除一般的嬰兒床、浴盆外，竟然提供了蒸奶瓶器，實在十分驚喜。房間很大，夏天有季節性活動，有免費冰棒，全家人都住得非常愉快。沒有。,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-07-24,"整體住宿體驗很好。
員工非常有禮。
自助早餐選擇很多。預訂接駁車要求一日前用電話預訂，如可以電郵預訂可更方便國外遊客。
房間內温泉水水温不高，要加普通熱水提高温度。",10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-07-15,住宿前有事項想與飯店聯繫，聯絡電話卻怎麼都打不通，利用住房網上的訊息留言，回覆也有些慢，此點以五星飯店來說，有些說不過去。,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-07-15,"1. 溫泉好的沒話說，不管是客房內與大眾池的都非常舒服
2. 房間面對北投公園，白天綠意盎然十分愜意
3. 整棟建築木材清香十分怡人
4. 夏天淡季人少，不用人擠人非常推薦夏天入住加賀屋1. 以高級溫泉飯店來說，房間的電視建議更新，不需要智慧電視至少畫質與尺寸能進一步更新
2. 客房浴室溫泉池旁的通風窗，旋開後結了許多蜘蛛網，打掃可能要再注意",10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-07-15,住得很舒服公共浴池比我想像中得小,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-05-10,自助早餐多元豐富。希望早餐每日會有一些變化。,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-05-10,櫃台人員無,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-05-10,早餐的選項太少，每客以$1250計算，性價比與期待值相去太懸殊。,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-04-07,房間在邊間，非常安靜且隔局佳、寬敞幫忙穿浴衣的服務人員功力有待加強！走出去拍照沒多久，後面的結就鬆開了⋯⋯還得再回去重綁。上回住宿遇到的穿衣技巧很讚，這次價格提高了那麼多，品質卻沒令人滿意，很失望！,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-04-07,一切都很棒，有機會一定要多住幾天。,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-04-07,對老人家的對待,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-04-07,"感受一秒到日本的日式溫泉不知道為什麼check in有分3點和4點拿房卡
4點到了還要再等20分鐘
網路上早有等很久的評價但沒有在改善
可能是整理房間的人力不足
但櫃檯人員不耐煩直接在客人面前抱怨上一個客人很不專業
其他工作人員服務都專業就她不行",10,北投日勝生加賀屋國際溫泉飯店,Booking.com
2023-04-07,客房舒適、個人湯屋寬敞，免費迎賓餅乾糖果冷飲外、冰箱免費冷飲多樣早餐希望可做點變化（對於連續住的房客來說會有點膩）、戶外吸煙區應標示清楚（煙灰缸桶是藏起來的）,10,北投日勝生加賀屋國際溫泉飯店,Booking.com
