review_date,review_text,review_rate,review_hotel,review_source
2024-01-19,他們家的床超級有夠硬他們家的房間太舊了床太硬了,10,JR東日本大飯店台北,Booking.com
2024-01-19,整體都很滿意，不論是整潔度、地理位置、服務人員親切有效率，早餐也相當推薦價格過高,10,JR東日本大飯店台北,Booking.com
2024-01-19,安靜，乾淨，友善。中餐館一流,10,JR東日本大飯店台北,Booking.com
2024-01-09,交通便利，三溫暖設施與日式SPA提供商務差旅快速消除疲勞的服務，衣櫃提供消毒除味噴霧，整體服務細節到位，適合不喜歡被打擾又在意乾淨舒適度的旅客,10,JR東日本大飯店台北,Booking.com
2024-01-09,早餐、服務人員的熱心，大廳接待的熱情，尤其是安排搭乘計程車時，非常認真的幫忙提帶行李！嬰兒床高度太低了，很可惜這麽可愛的床！,10,JR東日本大飯店台北,Booking.com
2024-01-09,落地窗，視野好，房間格局很棒早餐收盤速度不佳，用餐區域服務人員少,10,JR東日本大飯店台北,Booking.com
2024-01-09,地點優越，南京復興捷運站一號出口就到了，整體感覺沉穩安靜有格調，服務也很棒，很值得再次入住,10,JR東日本大飯店台北,Booking.com
2023-12-30,"地點便利
捷運出口走3分鐘即到飯店
早餐品質優良",10,JR東日本大飯店台北,Booking.com
2023-12-30,地理位置很好，非常乾淨，早餐很好，可能是日系旅館，菜品與其他美系內容有所不同，有特色。但房間實在太小，硬體設施極為一般，一晚住宿近一萬台幣，性價比非常差，服務人員之服務能力有待加強櫃檯服務人員的溝通理解力低，要求多提供兩件床單，回答因為新年客人多，庫存量不夠，無法提供！？五星飯店床單難道是一床一條還是一人一條？限量供應？！房間非常小，洗手槽只有一個，雙人住宿非常不便，比許多商務旅館硬體條件還差。,10,JR東日本大飯店台北,Booking.com
2023-12-30,因為房間較暗，我們要求拿枱燈及坐地燈，酒店職員都能夠滿足我們要求。廁所內的體重磅壞了，未能提供新的體重磅。,10,JR東日本大飯店台北,Booking.com
2023-12-17,櫃檯很親切訂房時有備註需要嬰兒備品，但當天入住並沒有先setting好,10,JR東日本大飯店台北,Booking.com
2023-12-17,飯店配合的計程車經驗不足，載錯地點,10,JR東日本大飯店台北,Booking.com
2023-12-17,"服務非常好
房間寬闊 乾淨 床非常舒適
免費供應的睡衣舒服又方便
附近小吃店早餐店7-11 蠻多
距離地鉄站很近很方便
對面就有自助洗衣站
旅館的後面是公園 風景好不能丟廁所紙入廁所。造成有些不便",10,JR東日本大飯店台北,Booking.com
2023-12-17,"早餐豐富,地點佳太貴囉",10,JR東日本大飯店台北,Booking.com
2023-12-17,"飯店空調空氣很好,空氣氣味很清爽，大門接待及櫃檯接待人員服務非常好。無",10,JR東日本大飯店台北,Booking.com
2023-11-24,位置鄰近捷運站很方便。,10,JR東日本大飯店台北,Booking.com
2023-11-24,"前台很友善，行李专员小姐姐也非常友善，帮助我家孩子在商务中心上了网课，感谢。 
酒店的位置很好，捷运车站就在马路对面，辽宁路夜市走几分钟就到了。",10,JR東日本大飯店台北,Booking.com
2023-11-24,"早餐很棒
三溫暖舒服
員工態度親切一、早餐牛肉口感類似橡皮筋咬不斷，殘念。
二、此次有物品遺落在房內，貴飯店可以參考其他飯店之作法（發現之際第一時間通知房客），也許我們還會有時間回頭領取。才不致於回到家尋遍不著焦急時，試探性的致電回貴飯店尋問，才尋獲繼而放心。
以上，參考一下
謝謝🙏",10,JR東日本大飯店台北,Booking.com
2023-11-16,舒適的床，清潔光亮的房間沒有迎賓水果，冷氣直接對著床吹,10,JR東日本大飯店台北,Booking.com
2023-11-16,"位置很棒，旁邊還有小公園可以散步
員工服務態度很好
早餐餐點種類很多沒有",10,JR東日本大飯店台北,Booking.com
2023-11-16,位置良好，環境乾淨這次入住行政套房，房間比想像中的小，價位應該要便宜些才對,10,JR東日本大飯店台北,Booking.com
2023-11-16,"與原有的酒店未有upgrade,
三溫暖設备落後。大堂氣氛不好",10,JR東日本大飯店台北,Booking.com
2023-11-07,"早餐還不錯,環境很好",10,JR東日本大飯店台北,Booking.com
2023-11-07,服務人員親切，房間乾淨。入住時，不知道是隔壁還是樓上，小孩子在那邊跳的聲音，頻率很長。,10,JR東日本大飯店台北,Booking.com
2023-10-26,早餐巴菲很棒，難得吃到了好吃的牛肉，餐廳和櫃檯的服務也很好。CP值不太ok，浴缸裏有殘餘的毛髮，入住當天是禮拜四，也不是國定例假日……,10,JR東日本大飯店台北,Booking.com
2023-10-26,一般客房和浴室都很棒。可惜被分配到4樓非落地窗，是小小遺憾。,10,JR東日本大飯店台北,Booking.com
2023-10-26,房間很大，所有接待人員都很友善沒有,10,JR東日本大飯店台北,Booking.com
2023-10-15,員工的服務態度都非常好，房間雖然有點年紀，有悶悶的味道，但很乾淨，隔音效果佳。早餐小而美，很好吃。在貴公司網站上預定的方案為兩人入住附早餐，到現場飯店卻說只有包含一客早餐，訂房不下數十次，從沒聽過有這樣的情況，check in就花了不少時間溝通，讓人相當意外且困擾。晚上致電客服聯絡許久，最後結論是現場額外支付早餐費用給飯店，再跟貴公司請款，造成諸多不便，未來貴公司與飯店間是否可以事先處理清楚，防止此種場面出現？謝謝。,10,JR東日本大飯店台北,Booking.com
2023-10-15,櫃檯人員每一位都親切體貼，讓人心情愉快。房間大小適中，燈光舒適，環境中的香氣和整潔十分令人驚艷！房間空調不管怎麼調都太冷，枕頭偏軟睡起來不是很合適,10,JR東日本大飯店台北,Booking.com
2023-10-15,"捷運站旁，出入交通方便。
員工彬彬有禮待客熱誠主動。
早餐餐點多樣化，尤其蛋類。三溫暖設施小而美，但只能同時容納3～5人，否則人與人之間距離會過於接近，應該要實施總量管制。還有有些外國客人混身刺青泡三溫暖……，容易引起商務客恐慌，應該考慮區隔時間限制。在日本高級飯店是看不到這種混合泡湯的情形。",10,JR東日本大飯店台北,Booking.com
2023-10-11,早餐特别棒，食材特别新鲜，每一款都好吃,10,JR東日本大飯店台北,Booking.com
2023-10-11,服務絕佳. 專業、親切。,10,JR東日本大飯店台北,Booking.com
2023-10-11,非常清潔，房間寬躺，地點交通方便。員工服務態度非常認真良好好滿意。早餐款式有限。,10,JR東日本大飯店台北,Booking.com
2023-10-02,早餐種類豐富，房間也很大，廁所設備也很不錯，但是吹風機的風力可以強一點會更好,10,JR東日本大飯店台北,Booking.com
2023-10-02,NANA,10,JR東日本大飯店台北,Booking.com
2023-09-23,,10,JR東日本大飯店台北,Booking.com
2023-09-23,早餐稍貴，內容OKNO,10,JR東日本大飯店台北,Booking.com
